#pdbId,resol,eff.resol
1xrt,1.61,2.94547768228724
1r0q,1.61,3.14767000251414
1zcx,1.61,2.12933684911401
1tfj,1.61,2.40873985641933
1h4y,1.61,2.52719376793471
1elt,1.61,2.24980812238956
1r7u,1.61,2.67291920717045
1li0,1.61,2.58728661403951
1on2,1.61,2.68874860663584
1xkg,1.61,2.06732622777348
1h55,1.61,2.08213597874712
1c5c,1.61,2.71591994786184
1z3v,1.61,2.12448575730941
1p5g,1.61,1.9157873586596
2fta,1.61,2.9906157343572
1xo7,1.61,2.80916359649975
1jqc,1.61,2.97188564367558
1pj5,1.61,2.14544457405064
1u60,1.61,2.47499672492392
1guj,1.62,1.70364952098252
1f5b,1.62,2.48962310249776
1d0d,1.62,2.13235761946357
2bwl,1.62,1.78896471678990
1wol,1.62,3.58424140328477
1p64,1.62,2.16052424257161
1vjf,1.62,1.64718057899256
1p8u,1.62,4.30911400198002
1o0a,1.62,3.40133019887384
1o2t,1.62,2.56483755722108
1v2o,1.62,2.30662448435453
2rtr,1.62,2.93423506073884
1jzi,1.62,2.67225143741253
1w9t,1.62,2.52485174280831
2ftl,1.62,2.03521398844190
1jkl,1.62,2.93459473275245
1h5c,1.62,1.92203573008789
1r6w,1.62,2.17675816291062
1h63,1.62,2.73325956919377
1htr,1.62,2.87228300850143
1t93,1.62,3.87921668057757
1kv8,1.62,2.21280757021562
2abw,1.62,2.64172785465351
1iat,1.62,2.60743865128953
1m26,1.62,2.44814380392181
1ikq,1.62,2.57987688644121
1gzj,1.62,2.42169310244886
1tp9,1.62,2.60328096655716
1h2b,1.62,2.58751525831437
1fgt,1.62,2.25298220124550
1fgo,1.62,2.25478592611458
1dzo,1.63,1.76197832023064
1x6p,1.63,1.89483263109152
2aj6,1.63,2.42858451715575
1ir8,1.63,1.60473916735145
2bsw,1.63,2.44720228333539
1gny,1.63,1.93404302623292
1xww,1.63,1.97273970097922
2cpl,1.63,2.17957436360567
1pzs,1.63,2.06042815866563
1lko,1.63,2.70077031491511
1iwd,1.63,2.31534356715428
1aky,1.63,2.6661609088355
1qqu,1.63,3.29326774199281
1c1s,1.63,2.34836171256671
1o2o,1.63,2.34687584551965
1o2k,1.63,2.37822727652065
1tqh,1.63,2.68862607867001
1n83,1.63,2.46728588856712
1zvy,1.63,2.38138677939574
1o5c,1.63,3.10367427932362
1lcn,1.63,2.52642320827790
1th9,1.63,2.52930077027579
1k77,1.63,2.47925239929749
1rcj,1.63,2.21257746569536
1r2z,1.63,2.64679853577461
1qyw,1.63,1.92019392675233
2cj4,1.63,1.83809532518598
2fbn,1.63,1.79009759984327
1ds0,1.63,2.54737461083463
2cpp,1.63,2.74000495834860
1pha,1.63,3.02583444104588
1ugp,1.63,2.13515744003210
1qgw,1.63,1.98280186036289
1mg5,1.63,2.6275216075186
1ju4,1.63,2.27396755452239
1e5p,1.63,2.82550978369310
1tb7,1.63,1.84366875214553
1q3l,1.64,2.94430766654983
1h98,1.64,2.28377094771622
1zpw,1.64,2.00887761285985
1dpw,1.64,2.62450685121187
1h6m,1.64,2.57002147243503
2utg,1.64,3.77595941211136
1x3k,1.64,2.02078588687866
2cyh,1.64,2.72001780336524
1ciz,1.64,2.71353244727760
1lkp,1.64,2.67293221450179
1dai,1.64,2.25979992411195
1o3e,1.64,2.46634335882216
1o3c,1.64,2.37297101080867
1dag,1.64,2.26614281818272
1dah,1.64,2.36231399471081
2a0n,1.64,1.82317478895135
1gj8,1.64,3.10167697080806
1zjo,1.64,2.48109836072394
1bue,1.64,1.75739063515718
2bok,1.64,2.09712156375403
1o83,1.64,2.11011836707947
2bof,1.64,1.8847772083528
1mkq,1.64,2.36197952611414
1vje,1.64,2.27610686375405
1ogi,1.64,2.48748491260049
1wrr,1.64,2.18362525668844
3a3h,1.64,2.35719387781903
2fp2,1.64,1.82123781189377
1h7p,1.64,2.87495725987914
1xh9,1.64,2.20872927156678
2asp,1.64,1.97765516196329
1yw9,1.64,2.65385503698577
1pu6,1.64,2.32232400510167
1sk9,1.64,3.07542982643348
1kap,1.64,1.98790204997981
1wds,1.64,2.48603631210481
2ffu,1.64,2.39217681202299
2cdo,1.64,2.56188254483064
1l7r,1.64,2.51046683996467
1n1s,1.64,2.85381126566241
1su6,1.64,2.93484561133578
2afx,1.64,2.54318975890214
2bfc,1.64,2.41507454747436
2rmc,1.64,2.46642997611224
1yll,1.64,3.2313113180451
1u0a,1.64,1.90670319908435
1g8k,1.64,2.13600052301642
1sdb,1.65,3.05208815305226
1ds3,1.65,2.58140948151016
1kfn,1.65,2.95336489965069
1be7,1.65,1.90514520747892
2ccb,1.65,3.05070679598010
1b7j,1.65,1.32052359453735
1jab,1.65,1.89595524859166
1b7i,1.65,2.33657720603032
6msi,1.65,2.21045335913524
1ekl,1.65,2.54886296383654
1ame,1.65,1.90063416010568
1cxy,1.65,2.54418562549988
1uln,1.65,2.15086578780334
1jk2,1.65,3.13844966182014
1zld,1.65,1.60985340267039
1kcq,1.65,1.92049319507315
4gsp,1.65,1.96391080380811
2wrp,1.65,2.16532193082194
1erv,1.65,2.74916015906378
1o4l,1.65,2.96984020981547
1sbx,1.65,2.05829676474072
1pc4,1.65,2.49845594368380
1pal,1.65,3.61973525404074
1bu3,1.65,2.87195607172448
1xw3,1.65,1.93619571091902
1n3z,1.65,2.75217662206155
1ui9,1.65,2.41925328135989
1ln8,1.65,2.62252471811708
1unp,1.65,2.88130032189243
2a7b,1.65,2.50338484651549
1l6p,1.65,3.00307219875038
1dhn,1.65,1.90690391363852
1dz3,1.65,2.44474325569063
1tew,1.65,2.56615905072936
1vwo,1.65,3.31979318666835
1dpx,1.65,2.60203347411416
1w6z,1.65,2.55893389324927
1qjp,1.65,2.75812894264001
1snc,1.65,3.76851845223101
1ihz,1.65,3.69793234626714
2fdx,1.65,2.67113919143585
1sd9,1.65,2.05926216057286
1i9d,1.65,2.0725901818795
2f1w,1.65,2.82440690363749
1v8y,1.65,2.17194963216661
1uov,1.65,2.40023917354137
1yoi,1.65,2.99465138419218
1yog,1.65,3.01688242460735
1yoh,1.65,2.98337744996518
1m45,1.65,1.93168161949041
1sk4,1.65,2.82046937679898
119l,1.65,2.18976097825900
1lpy,1.65,3.31313881095728
1pqd,1.65,2.70299146324700
1pqo,1.65,2.85936145727866
1l58,1.65,2.88925380034363
1o9w,1.65,2.24673961187299
1w8m,1.65,3.23908440690464
1qtx,1.65,2.26833197545608
2fn4,1.65,2.32513667470899
1m8u,1.65,2.85675570745167
1aqb,1.65,3.33529535469998
1iwl,1.65,3.05925577165404
1wub,1.65,3.4751849873778
1pq1,1.65,3.17496499178935
1im5,1.65,2.9176152859118
1y66,1.65,3.15856549695188
1ufi,1.65,3.13986028841722
1fr9,1.65,2.85717420116528
1i9s,1.65,2.21639806363505
1h4c,1.65,2.82966010698164
1hjj,1.65,2.87840735274015
1h4e,1.65,2.95751296103801
1us6,1.65,2.67422902884323
1n3y,1.65,2.3752249280074
1e6b,1.65,2.55422834157733
1cqm,1.65,2.25470132082897
1nrv,1.65,1.97717608918926
1swx,1.65,2.64927145045212
1l8r,1.65,2.95602491917678
1yer,1.65,2.50980747257149
1kx9,1.65,2.89761734510144
1dix,1.65,3.03233043032034
1e2d,1.65,2.10576023459873
9pap,1.65,3.46864068781042
1sdi,1.65,2.32406698375717
2a46,1.65,2.29701647885716
1jfx,1.65,2.32482916329154
1pva,1.65,2.98882868091211
1tj6,1.65,2.17558416019554
1hxr,1.65,2.50900787872507
1dts,1.65,2.56599070453869
1nqd,1.65,3.53667157008529
1kgb,1.65,3.33215356643627
1tgn,1.65,3.82328099845347
1u5h,1.65,3.26880445146623
2cul,1.65,2.24247022712098
1y5b,1.65,1.92257329591773
2fx4,1.65,1.84172520431229
1o2j,1.65,2.30650962124545
1o2s,1.65,2.3090085951938
1c2e,1.65,2.63509325321581
1o2z,1.65,2.57594892886909
1c2g,1.65,2.64753804437781
1c2d,1.65,2.84188595558470
1c2k,1.65,3.11299943097026
1v2m,1.65,2.66914223553370
1vj2,1.65,2.48307342710005
2aip,1.65,2.85698809397053
1ct2,1.65,2.53157216333026
1sri,1.65,3.67215161816455
1sfi,1.65,1.87437817179706
2ax9,1.65,2.61144996081473
1dza,1.65,2.62446047221368
1l6x,1.65,2.84852424823905
2a7c,1.65,1.69358524505757
1uo6,1.65,2.06602023842986
3est,1.65,2.68026561162539
2a7j,1.65,2.35067087345373
1esa,1.65,2.62260885501968
1elg,1.65,2.64584037027338
2rtd,1.65,2.7470476208056
1nes,1.65,2.61079287405144
1g2n,1.65,2.75199753698221
1yo3,1.65,2.63935598885785
1zko,1.65,1.67188141709110
1lp8,1.65,2.44210516817466
1j9m,1.65,2.68525662392095
1c5y,1.65,3.27262816926287
2ev0,1.65,2.23624007774229
1y51,1.65,2.37240825865283
1m5c,1.65,2.23842259182229
1cc3,1.65,3.07742930146444
1s50,1.65,2.71150067049701
1uy0,1.65,2.33585090812783
1mqj,1.65,2.12887505778336
1iys,1.65,2.25401246445647
1zj1,1.65,2.4947809450027
1bbz,1.65,3.2687410762237
1o54,1.65,2.13745850463827
1r80,1.65,2.72362876114744
1lz7,1.65,3.06238590329298
1w6n,1.65,2.76358993130402
2gdz,1.65,2.00250481784493
1f5r,1.65,2.38178602581020
2b9e,1.65,2.18969327634033
2ftm,1.65,1.98292290735112
1p2i,1.65,2.29928217987225
1h9m,1.65,2.25497578078532
2bzl,1.65,2.33091279705048
1jqz,1.65,2.93350025824984
1yjh,1.65,2.82278992928288
2cwc,1.65,2.41717863642751
1cnv,1.65,2.55978751280036
1wmu,1.65,2.66999152770617
1ghx,1.65,3.11043171293547
1nnh,1.65,1.27760440934429
1vpd,1.65,1.99420455816551
1fhu,1.65,2.60811095637493
1mk8,1.65,2.23891368793148
1ml2,1.65,2.66444820578856
1r4u,1.65,2.32952499476067
1cbj,1.65,2.43614899039093
4a3h,1.65,1.87444037152072
1gy1,1.65,2.51999452793047
1g4c,1.65,2.85683232823385
1m93,1.65,2.77334184659198
1wzz,1.65,2.16346765295219
2bcq,1.65,2.39742848919849
2erx,1.65,1.88887725118249
1i0s,1.65,2.09128018650638
1zsw,1.65,2.15722438876843
1mvf,1.65,2.98587109258958
1iej,1.65,2.81879646316942
1w06,1.65,2.59642123006911
1phn,1.65,2.78120233694686
1kcb,1.65,2.98629701778074
1wa1,1.65,2.00553029106132
1udc,1.65,2.48816457596506
1udb,1.65,2.55671088857453
1qnq,1.65,1.87526505163822
1ode,1.65,2.57184259545348
1fpx,1.65,2.65162427012993
1ezw,1.65,2.75404323134151
1jg7,1.65,2.66686636525731
1oxs,1.65,2.56022300218305
1r3s,1.65,2.22169446613902
2b61,1.65,2.22502988369355
1xrf,1.65,2.76010750313687
1ueb,1.65,1.82095726312601
1s99,1.65,2.69001421005508
1dtd,1.65,2.80126287406533
3psg,1.65,3.37410837893560
1cem,1.65,1.81885729716171
1wb0,1.65,2.31986987164686
1tx4,1.65,2.92721287484739
1zkc,1.65,2.55898304681062
1gw1,1.65,1.75045901635933
1vi0,1.65,2.84043872708137
1ucg,1.65,2.00217925062325
2bvo,1.65,2.7808819339547
1bs0,1.65,2.96230194739968
6xia,1.65,2.57958609259602
1php,1.65,2.87630305708429
2d0q,1.65,2.09721705557832
1oe8,1.65,2.98306722702112
1i0x,1.65,2.03057554099321
2fpq,1.65,2.14747549275696
1sqg,1.65,2.95083262146648
1vhq,1.65,2.08221533145722
2fq9,1.65,2.28434627649114
1sk8,1.65,2.90469890297867
2f0c,1.65,2.03992021065718
1wky,1.65,2.49610440163643
1iby,1.65,2.89300521259012
1mep,1.65,3.4069548168979
1ooe,1.65,1.92596105885825
1jae,1.65,2.33341207363156
1v4y,1.65,2.24659147950312
3std,1.65,2.65079530655375
2a2n,1.65,2.81375103940244
1b8s,1.65,2.38718779153160
1e70,1.65,2.28150528418206
2a65,1.65,2.53598569459283
2al5,1.65,1.8420089782137
1pyo,1.65,2.61369265258809
1k07,1.65,2.31767426966144
1k2x,1.65,2.22824874870997
1t3m,1.65,2.58744292758605
1njx,1.65,2.33217728564006
1vhl,1.65,2.49641933069787
2cwl,1.65,1.93644846763436
1e0x,1.65,2.27281018514028
1qsa,1.65,1.53464949620581
1s0j,1.65,2.4727181729456
1uuv,1.65,2.89984662903503
1w5n,1.65,2.25333367844413
1gxr,1.65,2.76692739017516
1y7t,1.65,2.8381562461465
1hfo,1.65,2.7269325075887
1mqq,1.65,2.68209767780719
1vkf,1.65,2.08724460888729
1h2z,1.65,2.19695349368369
1yqd,1.65,2.62257006502631
1w3y,1.65,2.70186252551163
2cvl,1.65,2.30726360169812
1ok7,1.65,2.87119287613516
1u3v,1.65,2.34852179320355
1onw,1.65,2.7516811991475
1u6r,1.65,2.02419634121429
2aal,1.65,2.82415895715866
2d29,1.65,2.18705771745590
1mm7,1.65,2.45798459502988
2ex0,1.65,2.64666959487467
1ubp,1.65,2.40042851348892
1kol,1.65,2.41993707847118
1fyf,1.65,2.69426327425428
1k2o,1.65,2.60582453136865
1pj6,1.65,2.16981120776241
1d0c,1.65,3.19814230982249
2b5r,1.65,2.39370675125052
1qk3,1.65,2.52848140590834
1iv1,1.65,3.56229683058964
1bu7,1.65,2.88181525245017
1jpz,1.65,2.16278846645558
1wle,1.65,2.89027080002959
2d1y,1.65,2.44780810102024
1lcp,1.65,2.29052622644217
1s3b,1.65,2.46527240897756
1j9q,1.65,2.43673556588950
1mo9,1.65,2.67825958489017
2a9w,1.65,2.92379824202793
1hx6,1.65,2.60596454143483
1w4n,1.65,2.0651380904692
1ms3,1.65,2.67735588285159
1w0d,1.65,2.89708043254299
1dw9,1.65,2.58439392819250
1dwk,1.65,2.57524997736186
1vl2,1.65,2.3156430217438
1twy,1.65,2.3740694133048
1yve,1.65,2.47979151930134
1o7t,1.65,3.11729710755641
1p80,1.65,2.60906256427005
1n9e,1.65,2.23514495319911
1gte,1.65,2.78063532850465
1pgx,1.66,2.30216313656766
1eis,1.66,2.16666884495231
1mm9,1.66,2.68016489795753
3chy,1.66,2.16901906811692
2a7d,1.66,2.59314656437735
1jkb,1.66,1.99433033883138
1jka,1.66,2.31351057625949
1o6d,1.66,3.10412579578982
1v8w,1.66,2.45804650332964
1fjj,1.66,1.67986133094062
5hpg,1.66,3.12361690348436
1e4c,1.66,2.69397336115099
1o31,1.66,2.37115929822924
1t65,1.66,2.1046348326309
1t0p,1.66,2.28077825200492
2aft,1.66,1.67762766914186
1gtk,1.66,3.03568304536004
2d81,1.66,1.74088362924873
1ymi,1.66,2.58670453106631
1tku,1.66,3.31173791355729
4uag,1.66,2.27287942887376
1xbv,1.66,2.0279156920135
2hmz,1.66,2.40080365428364
2hmq,1.66,2.67905635245514
1vpm,1.66,2.51595515762277
1vns,1.66,2.36135686109649
1jg9,1.66,2.55305896281634
2afm,1.66,2.46950874208247
1gzg,1.66,2.73298948652792
1cpc,1.66,2.81067550450931
1l0f,1.66,2.32097214320463
1zr3,1.66,2.9032110886851
1l3l,1.66,2.83243863457050
1e3u,1.66,2.72986276614107
3bto,1.66,2.23432226821856
1fxo,1.66,2.52255959853006
1krn,1.67,1.94529064449104
1sty,1.67,2.63848356014593
1n1j,1.67,1.65528743345688
1p46,1.67,2.81189449593487
1p6z,1.67,2.09586480651041
2cth,1.67,2.83052548363408
1w7z,1.67,2.39871547850006
3vgc,1.67,2.76683170511716
1exx,1.67,2.07382478868018
1h9l,1.67,2.51277321285317
1qxw,1.67,2.16908684593070
2ccy,1.67,2.80844857702230
2cbb,1.67,2.25916557855862
2cbd,1.67,2.42003627075251
1zj0,1.67,2.78007858751789
1c9m,1.67,2.40977009921504
1y1g,1.67,1.57415184019894
1y1h,1.67,1.75534991347790
2etw,1.67,2.11186752806393
2aj7,1.67,2.08580823276153
7abp,1.67,2.78753981595503
6abp,1.67,2.92175650374681
1zkl,1.67,2.10248840103331
2bjf,1.67,1.64254564268954
1tmg,1.67,2.2821266523351
1anf,1.67,3.81137697330857
1r87,1.67,2.11143259457338
5cha,1.67,3.92497995307468
1f60,1.67,2.37681238783345
1mw9,1.67,2.62148191721444
1rjo,1.67,2.01025174425871
1b4k,1.67,2.93720876812957
1y2c,1.67,1.81361084300991
1gql,1.67,2.19830588186217
1k1e,1.67,2.78823164026286
1yp5,1.68,1.64737768738337
1gv2,1.68,2.22082998840809
3c2c,1.68,3.50629221904678
1s69,1.68,2.50438176034020
2a15,1.68,2.29936285942299
2bw9,1.68,2.08427608819946
2mye,1.68,3.06702364882458
1u14,1.68,2.8017772084896
1gcq,1.68,2.46437219334318
2fp7,1.68,1.90234705819198
1sd5,1.68,2.43332469524385
1ojq,1.68,2.34831055281212
2trx,1.68,2.33433896823252
1o2l,1.68,2.59301711343931
2bq4,1.68,3.10196316530472
2f2b,1.68,2.40252396805195
1w4q,1.68,3.16501061790678
1qxz,1.68,2.45057729330669
1o5a,1.68,3.00058506461934
2bgi,1.68,2.79639670751424
2euw,1.68,2.05091562439744
6a3h,1.68,2.06698214559512
1ns5,1.68,2.58235475894131
1om1,1.68,2.55636516392395
1to1,1.68,2.22685317425258
2bwa,1.68,2.5849225645901
1fjh,1.68,3.00430679036131
4cha,1.68,2.98141039510102
1hfu,1.68,2.26982488270093
2afz,1.68,2.46877423223652
1czf,1.68,2.43224797228941
1piy,1.68,2.86207884882674
1q0m,1.68,2.17796495763005
2bhx,1.68,2.61095034908123
1rky,1.68,2.00354509505596
1gnx,1.68,2.44037134426243
1ud9,1.68,2.9182388145978
1th7,1.68,2.47350611114027
1s6a,1.69,2.88901488557933
1rbx,1.69,2.96693070528422
1rbw,1.69,2.87523167035496
1uy4,1.69,2.4997463923739
1y7y,1.69,2.71170616657781
2a4d,1.69,2.61772613606547
1wsw,1.69,2.87104392363264
1uwf,1.69,2.03644086996368
1lkm,1.69,2.65752863770549
1xzg,1.69,2.25039190720931
1ffa,1.69,2.40496791159002
1ffe,1.69,2.29139926921901
1cuy,1.69,2.49717149815124
1xzf,1.69,2.35580572787708
1xzj,1.69,2.31653240992882
1xzh,1.69,2.40615225533530
1ffd,1.69,2.34688262558905
1xzi,1.69,2.46722425123793
1xzl,1.69,2.51245924765337
1cuu,1.69,2.59383707569341
2hft,1.69,3.10835734502149
1h2e,1.69,2.44958138421384
1n8n,1.69,2.13890205999039
1enf,1.69,2.57056660089513
1o2m,1.69,2.15731295522579
1u21,1.69,2.61378298797247
1w4p,1.69,3.11962765295523
1vzh,1.69,2.47606602974876
1vzg,1.69,2.58431722881328
1xqp,1.69,1.86335231611176
1s2w,1.69,2.13150039938553
1zi3,1.69,2.56803925759378
1zj3,1.69,2.58957670706699
1zj2,1.69,2.37585597127383
2a8u,1.69,2.74521063299556
1sbm,1.69,1.92094776101439
1sdq,1.69,2.17644076767780
1jp4,1.69,2.14669754365790
1kli,1.69,2.64773492732379
1y3c,1.69,2.18119761193556
1vpj,1.69,1.92786897570916
1d6f,1.69,2.65684456351752
1cml,1.69,2.79157298734157
1jy1,1.69,2.51527325222435
1ska,1.69,3.21208854069507
1ry8,1.69,3.27224337161572
1ry0,1.69,3.45759626087321
2bfe,1.69,2.55046378995709
2bi1,1.69,2.68450883983712
2bi2,1.69,2.76564499025893
2bi3,1.69,2.72719751497983
1q6q,1.7,1.92738229169290
1x38,1.7,2.6212537580615
1usd,1.7,2.47406506992539
1wkx,1.7,0.501084150864946
1b17,1.7,1.40829801787526
1b2d,1.7,1.59865112329675
1b2a,1.7,1.64762778151917
9ins,1.7,2.65944125142062
1r0h,1.7,1.89086014460881
1rop,1.7,2.19860801450354
6pti,1.7,2.18061240322699
1fxd,1.7,2.13149027085966
1jb6,1.7,2.62340717257114
1vie,1.7,3.31936235133004
1uo4,1.7,2.16167067491828
2ccf,1.7,2.32542071287903
2ccc,1.7,2.65960522210458
1sn1,1.7,3.55960596772159
1ypc,1.7,1.24281393639324
1wtq,1.7,3.28831527244931
2g0c,1.7,2.74224833061828
1fw4,1.7,2.44292841644373
1uj0,1.7,2.82138667235830
7ame,1.7,2.80080163133046
7msi,1.7,2.37331200708441
1mog,1.7,3.15431379222123
1ctf,1.7,2.52937583680361
1j2l,1.7,2.00584288411114
1a8o,1.7,2.11931790135392
1b7v,1.7,2.77682140303019
1z0p,1.7,2.49697918763835
1bt0,1.7,3.19286313590888
1wfa,1.7,1.91476021401942
1h75,1.7,2.24092422178658
1rwj,1.7,2.41243146217565
1tsf,1.7,2.45814463027570
2bop,1.7,2.94866971391933
1gkh,1.7,3.58764645894113
1ij2,1.7,3.2193438134242
2buo,1.7,2.99644972797397
1mgr,1.7,2.59006442557757
1a70,1.7,2.74945489862851
1j27,1.7,2.51364826568189
1frd,1.7,2.6749730744307
1w41,1.7,1.08618812264992
1jos,1.7,3.20163450897138
1kdj,1.7,2.20077332441786
1tuv,1.7,3.29009854407027
1nza,1.7,1.95893847831339
4bir,1.7,2.07132838430218
1hyf,1.7,2.17850595106218
1rga,1.7,2.35863425139004
1ygt,1.7,2.80601991778446
1f2f,1.7,2.0948047656399
2a9i,1.7,2.43190184460040
1ert,1.7,2.5341923169764
1rh6,1.7,2.67426485006131
1njh,1.7,2.67097054735695
1o4q,1.7,2.89669368920277
1o42,1.7,2.73925549814229
1o4j,1.7,2.65030281052625
1o41,1.7,2.93288014254674
1o4o,1.7,3.062883730911
1o44,1.7,2.82914243194715
1o49,1.7,3.19969383368270
1d3w,1.7,3.22520509372981
1fkj,1.7,2.27514735789286
1fkb,1.7,2.23986225704593
1fkf,1.7,2.50519026412845
1fkl,1.7,2.54086011178111
1vmb,1.7,1.77873669349593
1b8l,1.7,2.42757441080229
2b8m,1.7,1.71772172615681
1v07,1.7,1.47930046785571
1wjx,1.7,2.41617481113382
1ddw,1.7,2.72723153187497
1uqx,1.7,2.23807034236760
1ean,1.7,2.18709553351640
2cbo,1.7,1.52643291965736
1un3,1.7,1.78715466221664
1rbd,1.7,2.49572096208234
1jdl,1.7,2.78967523954058
2cy3,1.7,3.0076006033079
1rbh,1.7,2.4661477720808
1m8a,1.7,2.99456323275026
1cot,1.7,2.67326834682929
1alc,1.7,4.55514944772945
3era,1.7,2.55551795002354
6ebx,1.7,3.30287237569176
1ras,1.7,3.4896089103459
2b96,1.7,2.64943576983739
1bp2,1.7,3.43294795209847
1hml,1.7,2.65736596026889
1c9v,1.7,3.09148238153372
3rsp,1.7,3.02965976402597
1tg4,1.7,3.41575935457545
1y80,1.7,1.20082033304525
1tdv,1.7,3.30186827032171
1mc9,1.7,3.21703259267158
1z9l,1.7,2.08557146252564
1vwq,1.7,3.2279394366522
1e6m,1.7,2.57043569148314
1jzh,1.7,2.89427099089325
1rsu,1.7,3.07865454757908
1pdo,1.7,2.30399423198907
1lsd,1.7,2.84151491242261
1lse,1.7,2.74014701269001
1f10,1.7,2.89261287442996
1vdt,1.7,2.40191385556355
1hel,1.7,2.56095478094547
1lsc,1.7,2.56095478094547
1lz9,1.7,2.72482712008485
1lsb,1.7,3.20851286416536
2aub,1.7,2.59500526919168
1lsf,1.7,3.27634174949122
1lsm,1.7,2.955990474991
1lsa,1.7,3.21998903301572
1rst,1.7,3.24722619991348
1tay,1.7,2.56143276750445
1ge1,1.7,2.16528444269609
1tdy,1.7,2.47121452839287
1tcy,1.7,2.28791763987271
1rey,1.7,2.45199627985961
1rez,1.7,2.49648797006912
1nep,1.7,1.76087744702199
1rxe,1.7,2.72171377491768
1lib,1.7,2.56205527451167
1uy2,1.7,2.44190372158413
1g74,1.7,2.76607425907997
1u4p,1.7,2.20426738516190
1gmi,1.7,3.31792691250825
1is6,1.7,2.57077074929581
1dqg,1.7,2.0074662323324
1kqx,1.7,3.13495525320498
2f1y,1.7,2.88996034887267
1h0s,1.7,2.37554368634734
1ey5,1.7,3.55995979409164
1syd,1.7,2.75682809121834
1stg,1.7,3.36395876122636
1stn,1.7,2.68262498510272
1sno,1.7,2.61881654400443
1eyd,1.7,3.14034848159595
1rnj,1.7,2.50518933320099
1iuk,1.7,3.46895891214852
1yrk,1.7,2.27988778121453
1sta,1.7,2.65324613788328
1b9d,1.7,2.56171593521461
1qkk,1.7,2.53157624681811
1zd0,1.7,2.01782602514678
1yy6,1.7,2.72990633379992
1tfe,1.7,2.76653314011537
1ear,1.7,2.73100431468130
1wka,1.7,1.92105942275026
1h6h,1.7,2.48840860263127
1cll,1.7,3.60335195648499
1gs9,1.7,2.89576927115654
1uv7,1.7,2.74283530909581
1ewx,1.7,2.11427544853653
1vsd,1.7,2.75957751921155
1w92,1.7,2.87478701513770
1xyy,1.7,3.69978259305413
1nb9,1.7,2.53576267714803
1nb0,1.7,2.76649072786131
1prw,1.7,2.10403220986239
1b9f,1.7,3.13303287806683
1jp9,1.7,2.159537844352
1jpb,1.7,2.00265308410029
1jcc,1.7,2.28869680495216
1npg,1.7,1.95310983558719
1zxu,1.7,2.92025380831893
2jcw,1.7,2.12037750903913
1yaz,1.7,3.11123435531371
1f18,1.7,1.91435385835432
2evp,1.7,2.48887602673036
1hrm,1.7,2.63994976298914
1xch,1.7,2.78409293208913
1nz5,1.7,3.04040000701178
1wla,1.7,3.04068144449989
1rse,1.7,2.89233909847802
1do4,1.7,1.60304534378655
2bli,1.7,1.8996945743886
1vxh,1.7,2.73829897331507
1vxd,1.7,2.8820881456496
1vxc,1.7,3.03379499329763
1vxg,1.7,2.9915855843322
1vxf,1.7,3.03730003702337
1gdj,1.7,3.25522729176827
2gdm,1.7,3.28522107594846
1vxe,1.7,3.22400900251891
1cik,1.7,2.75589092111959
1lue,1.7,2.38349370233939
1f65,1.7,2.48032323236469
1ltw,1.7,3.02503830449156
1mcy,1.7,3.1558537738124
1dti,1.7,3.19631998963297
1mym,1.7,3.26883557778324
2spm,1.7,3.23178559297664
1tes,1.7,3.27285100741082
1mtj,1.7,3.35139024263661
1mll,1.7,3.28824387437112
2spo,1.7,3.23538339657578
1mls,1.7,3.45085334633231
2spl,1.7,3.29241055840091
2mge,1.7,3.39063745848611
2spn,1.7,3.33745234043399
1bgc,1.7,3.13414819059891
1mxi,1.7,2.89034014860222
1dsz,1.7,2.55335128352885
1vhh,1.7,3.06647752255619
1znl,1.7,3.42486575914843
1qy1,1.7,3.18009832246698
1clu,1.7,2.83008814678676
1h0a,1.7,2.71233407404780
2d3g,1.7,2.14565073094685
1df7,1.7,2.82234278939204
1jvw,1.7,2.42609608124791
1hfs,1.7,1.99105848184313
1qst,1.7,3.61708470503363
2g40,1.7,1.5004729943386
1urm,1.7,2.24868884352413
1asu,1.7,3.86830327735248
1l74,1.7,2.64282330280300
1l36,1.7,2.58593057222808
1l68,1.7,2.30746527447093
161l,1.7,2.30813221072614
1l83,1.7,2.75563891138010
1l65,1.7,2.54130834677424
1lyh,1.7,2.54506111348418
1l66,1.7,2.54581536260294
241l,1.7,2.51744213685737
244l,1.7,2.7004297824318
130l,1.7,2.06258606705493
217l,1.7,2.42346832760378
1l92,1.7,2.40860229400213
1l62,1.7,2.39077203879042
110l,1.7,2.49488788948152
1g07,1.7,2.61211202387121
131l,1.7,2.75296253869574
128l,1.7,2.30730581442519
1kni,1.7,3.07777222657573
1g0m,1.7,2.37337655060080
1lwg,1.7,3.18142244076595
4lzm,1.7,2.27194367165749
129l,1.7,2.80038776627086
138l,1.7,2.52351908573125
221l,1.7,2.61568184875516
139l,1.7,2.62866705756828
1d9w,1.7,2.90033730089249
173l,1.7,2.67796267600742
3dfr,1.7,2.99783299538112
237l,1.7,2.53973998074006
1l33,1.7,2.78801359560328
1l22,1.7,2.66866222048155
1l08,1.7,3.19914593705102
1l02,1.7,3.16093878750410
1l01,1.7,3.36997437262261
1l23,1.7,2.73678239212069
1l19,1.7,2.77252637567184
3lzm,1.7,2.61934332567469
1l60,1.7,2.95049406134062
1l32,1.7,2.75005070886973
